order_id,customer_id,order_date,product_id,product_price,category,brand,quantity,discount_pct,revenue,month,month_name
ORD02238,CUST1738,2023-05-13,90fc1f28f24fa0446770f1e03191b209,399.0,Makeup,Nykaa Cosmetics,2,30,558.6,2023-05,May 2023
ORD02239,CUST1332,2023-06-13,df7cd5233a173a8eddcfb88aa33afd2f,1290.0,Makeup,Kiko Milano,1,30,903.0,2023-06,Jun 2023
ORD02240,CUST1795,2023-02-04,f2a499d73cb52218b1886280d3b5bfb5,205.0,Personal Care,Matrix,1,0,205.0,2023-02,Feb 2023
ORD02241,CUST1964,2023-02-14,4f3db032f9627131bc160d06dbdb004a,649.0,Natural,Raw Nature,1,20,519.2,2023-02,Feb 2023
ORD02242,CUST1581,2023-07-18,5357445d70d5722066b00be9b96ad43b,280.0,Natural,Nykaa Naturals,1,0,280.0,2023-07,Jul 2023
ORD02243,CUST1610,2023-10-12,78de84195c926351c22cbd457d9d9f3a,850.0,Makeup,Makeup Revolution,1,0,850.0,2023-10,Oct 2023
ORD02244,CUST1086,2023-07-23,18901030685191890103000000300000000000LCRP100IN,995.0,Makeup,Lakme,2,10,1791.0,2023-07,Jul 2023
ORD02245,CUST1904,2023-10-10,295daff50e8e854436fc7ea91816590a,665.0,Makeup,BOLLYGLOW,1,10,598.5,2023-10,Oct 2023
ORD02246,CUST1053,2023-06-16,4f45ef9c2b6aaa9fff7f07a5b5c23cb5,591.0,Natural,Lotus Make Up,1,30,413.7,2023-06,Jun 2023
ORD02247,CUST1159,2023-05-22,e0e82ab5efdda5baa4aff10e3c0e231b,99.0,Skin,Ponds,2,0,198.0,2023-05,May 2023
ORD02248,CUST1161,2023-09-24,e22a7ea6c594e3e52a4dbe1eb04fd7a3,260.0,Brand,Nivea,2,10,468.0,2023-09,Sep 2023
ORD02249,CUST1772,2023-08-23,2a9538d9eaf3839613e29754f1dd575c,337.0,Health & Wellness,MuscleBlaze,1,30,235.9,2023-08,Aug 2023
ORD02250,CUST1632,2023-01-07,95468730643c0fdffaa81253771485da,7000.0,Hair,CADIVEU,1,30,4900.0,2023-01,Jan 2023
ORD02251,CUST1050,2023-12-25,18901030728867890103000000300000000000VHWF1R8IN,210.0,Skin,Vaseline,1,0,210.0,2023-12,Dec 2023
ORD02252,CUST1690,2023-11-16,59b38e15e3b5a371be0ccadea37da772,375.0,Makeup,L'Oreal Paris,2,0,750.0,2023-11,Nov 2023
ORD02253,CUST1083,2023-10-28,23d041e478624d9263254481d90773ba,3999.0,Natural,QUINOAPLEX R3,1,10,3599.1,2023-10,Oct 2023
ORD02254,CUST1278,2023-09-25,fcb5b64663688ccdbfa34c3617b64588,449.0,Makeup,Nykaa Cosmetics,2,0,898.0,2023-09,Sep 2023
ORD02255,CUST1453,2023-08-03,87f282c0f25621dd2f78f3c3caad9331,249.0,Skin,The Moms Co.,1,30,174.3,2023-08,Aug 2023
ORD02256,CUST1677,2023-02-27,81882597243c4e8870a3010b22f561e5,115.0,Men's Store,Vatika,1,30,80.5,2023-02,Feb 2023
ORD02257,CUST1434,2023-08-01,7c652df00c632ba7e49472640768ce2c,80.0,Men's Store,Red Hunt,1,0,80.0,2023-08,Aug 2023
ORD02258,CUST1497,2023-03-18,ec5e34500114440a135349d3977f0512,85.0,Personal Care,Nivea,1,0,85.0,2023-03,Mar 2023
ORD02259,CUST1621,2023-03-17,60abe57227855681c769cdcd3f45c0d1,1850.0,Makeup,Makeup Revolution,1,0,1850.0,2023-03,Mar 2023
ORD02260,CUST1452,2023-10-18,64c4a5cbd5d8aebeb09487d732eb5ad9,2090.0,Makeup,Smashbox,1,30,1463.0,2023-10,Oct 2023
ORD02261,CUST1424,2023-10-29,b22678e308247f2a60b1c819d094ee85,1900.0,Makeup,Lime Crime,1,0,1900.0,2023-10,Oct 2023
ORD02262,CUST1279,2023-10-26,68ea21f7e1e10da1b46d108557f5f921,675.0,Nykaa Luxe,Kama Ayurveda,3,10,1822.5,2023-10,Oct 2023
ORD02263,CUST1220,2023-02-21,2a9538d9eaf3839613e29754f1dd575c,337.0,Health & Wellness,MuscleBlaze,1,10,303.3,2023-02,Feb 2023
ORD02264,CUST1773,2023-02-24,18901030728867890103000000300000000000VHWF1R8IN,99.0,Skin,Vaseline,1,10,89.1,2023-02,Feb 2023
ORD02265,CUST1524,2023-10-16,0c3049cdfc42ed56916ca70bcb82b02e,260.0,Natural,SSCPL Herbals,1,0,260.0,2023-10,Oct 2023
ORD02266,CUST1116,2023-02-21,b1842996d1acb094c177fdeef5910301,192.0,Natural,Skin Secrets,1,0,192.0,2023-02,Feb 2023
ORD02267,CUST1353,2023-05-27,18901030685191890103000000300000000000LCRP100IN,800.0,Brand,Lakme,1,30,560.0,2023-05,May 2023
ORD02268,CUST1440,2023-10-02,0c3c80e9abaecb66f377d296aab9f1d9,68.0,Natural,Himalaya,1,30,47.6,2023-10,Oct 2023
ORD02269,CUST1113,2023-06-26,589e605d3e32845ccca575a651a576c4,850.0,Makeup,NYX Professional Makeup,2,20,1360.0,2023-06,Jun 2023
ORD02270,CUST1290,2023-07-30,d4277ea174bf69fd6b781c3d8e7b10e6,450.0,Hair,Herbal Me,1,0,450.0,2023-07,Jul 2023
ORD02271,CUST1694,2023-05-16,8c8f9aca137eb6a99dc0007faeae7f9a,314.0,Natural,The Moms Co.,1,0,314.0,2023-05,May 2023
ORD02272,CUST1694,2023-07-16,09d3b448a24a9e097b04ed0f871073a5,349.0,Natural,MESMARA,1,10,314.1,2023-07,Jul 2023
ORD02273,CUST1607,2023-12-02,e22a7ea6c594e3e52a4dbe1eb04fd7a3,260.0,Brand,Nivea,1,0,260.0,2023-12,Dec 2023
ORD02274,CUST1498,2023-09-06,7ac4cd7a405d96941a706817accfdab5,95.0,Natural,Jiva Ayurveda,1,30,66.5,2023-09,Sep 2023
ORD02275,CUST1539,2023-10-20,426643704ebc835a683b76c78d05ea4c,3250.0,Makeup,Guerlain,2,10,5850.0,2023-10,Oct 2023
ORD02276,CUST1683,2023-11-08,fbe59721a5e29ad76fc386eb1e4270ef,49.0,Brand,Biotique,2,0,98.0,2023-11,Nov 2023
ORD02277,CUST1315,2023-08-31,017044830af4f3456d17c571f46a032a,1700.0,Makeup,Lime Crime,1,30,1190.0,2023-08,Aug 2023
ORD02278,CUST1046,2023-01-20,be0ee0484baf5fedc635c33ed15d2aed,850.0,Skin,Dr. Sheth's,1,30,595.0,2023-01,Jan 2023
ORD02279,CUST1225,2023-03-30,098f3df991fbff2f0776cd4352ffbbcc,1250.0,Skin,Estee Lauder,1,0,1250.0,2023-03,Mar 2023
ORD02280,CUST1404,2023-05-22,96b194fb980ef1f505088391c4eadf91,575.0,Skin,Forest Essentials,1,10,517.5,2023-05,May 2023
ORD02281,CUST1613,2023-07-26,4133f93c0d055cae1573d9a4e3559a25,950.0,Hair,Aveda,1,0,950.0,2023-07,Jul 2023
ORD02282,CUST1056,2023-03-15,dd0728751920d389cdcef202bc5b15de,299.0,Skin,Zerb,1,0,299.0,2023-03,Mar 2023
ORD02283,CUST1007,2023-11-13,1a7edb4f3f0709b6776bd1a54084df85,890.0,Skin,Clinique,1,0,890.0,2023-11,Nov 2023
ORD02284,CUST1209,2023-11-08,1a6d87dc067f498af54b4b03fdc31889,270.0,Makeup,Nykaa Cosmetics,1,10,243.0,2023-11,Nov 2023
ORD02285,CUST1308,2023-12-15,7d28fe12edafeaacbf663861d012d5d0,3680.0,Fragrance,Burberry,1,30,2576.0,2023-12,Dec 2023
ORD02286,CUST1968,2023-12-22,fe19790da9d93ff9f431a4b56320f3b4,274.0,Natural,Jovees,1,10,246.6,2023-12,Dec 2023
ORD02287,CUST1216,2023-07-25,8ceb1264c220af733ee18902de2e82f9,348.0,Makeup,Revolution Pro,1,0,348.0,2023-07,Jul 2023
ORD02288,CUST1785,2023-01-20,220f11a485c4cc672e4b5b5aa109a441,235.0,Personal Care,Nature's Tattva,1,10,211.5,2023-01,Jan 2023
ORD02289,CUST1140,2023-07-22,0c3049cdfc42ed56916ca70bcb82b02e,260.0,Natural,SSCPL Herbals,2,0,520.0,2023-07,Jul 2023
ORD02290,CUST1782,2023-06-19,424755c11c78b2b24ff13c675baf5d19,175.0,Health & Wellness,True Elements,1,20,140.0,2023-06,Jun 2023
ORD02291,CUST1261,2023-12-20,6c42ec1a5bd5a2ce0eb560dd164897b8,3100.0,Nykaa Luxe,Kiehl's,1,10,2790.0,2023-12,Dec 2023
ORD02292,CUST1296,2023-05-02,6adff3885d839fb6a81466f022df7ea0,1700.0,Makeup,M.A.C,1,0,1700.0,2023-05,May 2023
ORD02293,CUST1335,2023-01-26,f8121ca498c237d5241b19d7d8604a89,80.0,Hair,Gatsby,2,0,160.0,2023-01,Jan 2023
ORD02294,CUST1122,2023-09-01,084de4e4ad20c8b5c2e960c2238e9e91,3700.0,Nykaa Luxe,M.A.C,1,20,2960.0,2023-09,Sep 2023
ORD02295,CUST1007,2023-05-18,ad673db4c998bbb622ac079eb0c9dc2f,260.0,Skin,Nivea,1,0,260.0,2023-05,May 2023
ORD02296,CUST1509,2023-07-10,1587dae62ed857fb397ca039125c4ac1,75.0,Natural,Astaberry,1,20,60.0,2023-07,Jul 2023
ORD02297,CUST1764,2023-01-11,0c3049cdfc42ed56916ca70bcb82b02e,260.0,Natural,SSCPL Herbals,1,0,260.0,2023-01,Jan 2023
ORD02298,CUST1440,2023-06-22,c39bbac9ef50edb8f64d74c42a4fd094,1400.0,Skin,Glamglow,3,0,4200.0,2023-06,Jun 2023
ORD02299,CUST1179,2023-06-05,d5bbd4ca20870d7d0f51d16ac9f29a9e,299.0,Natural,Wishcare,1,10,269.1,2023-06,Jun 2023
ORD02300,CUST1132,2023-06-09,caf7f9e48f698921dbd4b216bfd7922a,1799.0,Makeup,theBalm,2,30,2518.6,2023-06,Jun 2023
ORD02301,CUST1389,2023-05-24,cd4f0ca40ac7148d8874cad3924c0671,150.0,Makeup,Dazller Eterna,2,30,210.0,2023-05,May 2023
ORD02302,CUST1545,2023-09-09,48d4b12479fe4d1804efdb9c2a3191f7,1420.0,Makeup,Milani,2,0,2840.0,2023-09,Sep 2023
ORD02303,CUST1720,2023-12-23,18901030728867890103000000300000000000VHWF1R8IN,99.0,Skin,Vaseline,1,0,99.0,2023-12,Dec 2023
ORD02304,CUST1235,2023-12-17,38235bada4e5c0ff221960e32499b89c,240.0,Natural,Aroma Treasures,1,0,240.0,2023-12,Dec 2023
ORD02305,CUST1512,2023-02-20,e518418c971a785771c7d92c97d613e6,210.0,Natural,Aroma Magic,1,10,189.0,2023-02,Feb 2023
ORD02306,CUST1572,2023-04-27,7c652df00c632ba7e49472640768ce2c,80.0,Men's Store,Red Hunt,2,10,144.0,2023-04,Apr 2023
ORD02307,CUST1853,2023-03-10,dd0728751920d389cdcef202bc5b15de,299.0,Skin,Zerb,1,30,209.3,2023-03,Mar 2023
ORD02308,CUST1684,2023-06-03,2e364e9a674c447aea135b4c6c50bb21,450.0,Makeup,Biotique Natural Makeup,1,30,315.0,2023-06,Jun 2023
ORD02309,CUST1825,2023-08-15,6885f72ca986b035282b6a4609621451,135.0,Natural,Just Herbs,1,0,135.0,2023-08,Aug 2023
ORD02310,CUST1362,2023-06-14,4d9a3ff7951c4fea10942ade607e7d38,793.0,Makeup,The Face Shop,1,10,713.7,2023-06,Jun 2023
ORD02311,CUST1073,2023-05-18,1be8b4283d6fbfc706ba2279002fc785,393.0,Personal Care,The Moms Co.,2,20,628.8,2023-05,May 2023
ORD02312,CUST1406,2023-08-02,1c08e49bb63fc4811010a1f3debbb3b4,399.0,Makeup,Wet n Wild,1,20,319.2,2023-08,Aug 2023
ORD02313,CUST1882,2023-11-06,75444cec5d544c9219cce378efd65f65,199.0,Makeup,Nykaa Cosmetics,2,0,398.0,2023-11,Nov 2023
ORD02314,CUST1759,2023-11-27,3a6407fa1e1ba2a577d4e60b504aae55,576.0,Health & Wellness,As-It-Is Nutrition,1,0,576.0,2023-11,Nov 2023
ORD02315,CUST1043,2023-02-15,f2a499d73cb52218b1886280d3b5bfb5,205.0,Personal Care,Matrix,2,10,369.0,2023-02,Feb 2023
ORD02316,CUST1446,2023-04-07,9a3b2ad0ace72c6923865801bcaac3eb,750.0,Personal Care,L'Occitane,1,0,750.0,2023-04,Apr 2023
ORD02317,CUST1019,2023-08-15,bd22390eb911e4dc14d9f4df3edb3f25,5050.0,Nykaa Luxe,HERMÃˆS,1,0,5050.0,2023-08,Aug 2023
ORD02318,CUST1470,2023-04-19,1ca895c8e54d0c01605b1e559a794ad2,1498.0,Mom & Baby,Inner Sense,2,0,2996.0,2023-04,Apr 2023
ORD02319,CUST1943,2023-07-28,cbc793677dd491dc879d4d28f8dab9d0,150.0,Skin,Himalaya,1,10,135.0,2023-07,Jul 2023
ORD02320,CUST1079,2023-09-06,8eb8e41060ba9295b7f30c965b68d2e6,4425.0,Fragrance,Kenzo,2,0,8850.0,2023-09,Sep 2023
ORD02321,CUST1882,2023-09-22,e518418c971a785771c7d92c97d613e6,210.0,Natural,Aroma Magic,1,0,210.0,2023-09,Sep 2023
ORD02322,CUST1320,2023-07-11,0aa9cd5bbd0b260ba90061f33251c82c,1050.0,Makeup,Too Faced,1,0,1050.0,2023-07,Jul 2023
ORD02323,CUST1589,2023-01-29,8587595874b95bc415ee3d08084ac2be,175.0,Natural,Vedic Line,1,20,140.0,2023-01,Jan 2023
ORD02324,CUST1439,2023-09-21,ce0f0e5021a1a8119059075ef50de86b,204.0,Natural,Skin Secrets,1,20,163.2,2023-09,Sep 2023
ORD02325,CUST1587,2023-03-23,baff6003970ee77fbdb793ca81dcf3b9,800.0,Makeup,Makeup Revolution,1,10,720.0,2023-03,Mar 2023
ORD02326,CUST1414,2023-02-03,ea5c4e9addb44f04472d6666223034dd,150.0,Skin,Garnier,1,10,135.0,2023-02,Feb 2023
ORD02327,CUST1726,2023-06-09,01c2b242fbc8fd77bd32ba018e527139,70.0,Skin,VLCC,1,30,49.0,2023-06,Jun 2023
ORD02328,CUST1655,2023-12-30,1a7edb4f3f0709b6776bd1a54084df85,890.0,Skin,Clinique,1,0,890.0,2023-12,Dec 2023
ORD02329,CUST1427,2023-09-17,bf87bc8f2ae088813269218c0bef1e22,53.0,Natural,Nature's Essence,3,0,159.0,2023-09,Sep 2023
ORD02330,CUST1296,2023-07-26,8b3728de21db03875ec09e5297709845,1050.0,Makeup,M.A.C,3,0,3150.0,2023-07,Jul 2023
ORD02331,CUST1117,2023-03-11,c2ee6827e3dc67d5fbc18df2ae789570,1800.0,NFBA 2020 Nominees Online Sale,Bobbi Brown,1,0,1800.0,2023-03,Mar 2023
ORD02332,CUST1414,2023-09-26,a4f087ee1a14eba656f9906df6a35e0f,325.0,Personal Care,Ellement Co.,1,0,325.0,2023-09,Sep 2023
ORD02333,CUST1021,2023-10-19,a7088b80157b24c4ec349c5613e54f6a,1310.0,Natural,Ohria Ayurveda,1,30,917.0,2023-10,Oct 2023
ORD02334,CUST1989,2023-01-15,51fe9f55de3c9351c13c417d94905c2d,72.0,Brand,Himalaya,1,10,64.8,2023-01,Jan 2023
ORD02335,CUST1332,2023-03-30,4ad5dff84ad7ce8b5e0092b897c4a6f3,2340.0,Men's Store,Plix,2,10,4212.0,2023-03,Mar 2023
ORD02336,CUST1175,2023-04-09,b2e73781d5a9aa937eb909adb01193fe,399.0,Makeup,Wet n Wild,2,30,558.6,2023-04,Apr 2023
ORD02337,CUST1820,2023-04-13,9d6f62fba9cf86c5b7825558c3cc6e80,269.0,Health & Wellness,Tea Treasure,1,0,269.0,2023-04,Apr 2023
ORD02338,CUST1970,2023-01-30,18901030728867890103000000300000000000VHWF1R8IN,210.0,Skin,Vaseline,2,0,420.0,2023-01,Jan 2023
ORD02339,CUST1632,2023-05-08,b168a6134e1c9584bf27abe99aa920b7,633.0,Natural,Just Herbs,1,10,569.7,2023-05,May 2023
ORD02340,CUST1471,2023-01-17,ad673db4c998bbb622ac079eb0c9dc2f,260.0,Skin,Nivea,3,10,702.0,2023-01,Jan 2023
ORD02341,CUST1851,2023-08-22,bcc621def826abe670b76d07ec61b158,299.0,Makeup,Swiss Beauty,1,0,299.0,2023-08,Aug 2023
ORD02342,CUST1706,2023-01-26,2e364e9a674c447aea135b4c6c50bb21,450.0,Makeup,Biotique Natural Makeup,1,10,405.0,2023-01,Jan 2023
ORD02343,CUST1941,2023-07-04,97eb0a7fc0ce546afac4cca83b477974,81.0,Personal Care,Nature's Essence,1,10,72.9,2023-07,Jul 2023
ORD02344,CUST1370,2023-12-27,511b6c9bfcf9057394b3c8159378ae98,159.0,Natural,Biotique,1,10,143.1,2023-12,Dec 2023
ORD02345,CUST1090,2023-04-12,8ceb1264c220af733ee18902de2e82f9,348.0,Makeup,Revolution Pro,1,10,313.2,2023-04,Apr 2023
ORD02346,CUST1447,2023-05-21,18901030685191890103000000300000000000LCRP100IN,500.0,Makeup,Lakme,2,0,1000.0,2023-05,May 2023
ORD02347,CUST1864,2023-07-08,4d4c84db642ee9efc089592d9b65348d,1499.0,Makeup,Paese Cosmetics,1,0,1499.0,2023-07,Jul 2023
ORD02348,CUST1108,2023-08-26,f10fc244e7d3e97c85cfecfc93517133,260.0,Skin,Olivia,1,10,234.0,2023-08,Aug 2023
ORD02349,CUST1249,2023-09-16,c2be7e1ef97ba2c19c69d1ac953a9cad,1250.0,Makeup,Milani,1,0,1250.0,2023-09,Sep 2023
ORD02350,CUST1446,2023-07-23,20532c740b21fcecfeecebc2ad1c5a8d,140.0,Natural,Lotus Herbals,1,30,98.0,2023-07,Jul 2023
ORD02351,CUST1603,2023-11-22,098f3df991fbff2f0776cd4352ffbbcc,1250.0,Skin,Estee Lauder,1,10,1125.0,2023-11,Nov 2023
ORD02352,CUST1410,2023-03-05,2e364e9a674c447aea135b4c6c50bb21,450.0,Makeup,Biotique Natural Makeup,1,0,450.0,2023-03,Mar 2023
ORD02353,CUST1536,2023-12-15,dbc0faf2d57b2ab86a9785ff58117838,450.0,Natural,Aveda,1,20,360.0,2023-12,Dec 2023
ORD02354,CUST1080,2023-01-16,520b8553e7e604583c8bcead5621d60e,900.0,Makeup,Maybelline New York,1,10,810.0,2023-01,Jan 2023
ORD02355,CUST1405,2023-05-04,c157e14d2f2c994b106d670227ab2739,999.0,Makeup,Kay Beauty,1,0,999.0,2023-05,May 2023
ORD02356,CUST1891,2023-07-10,ea5c4e9addb44f04472d6666223034dd,150.0,Skin,Garnier,2,20,240.0,2023-07,Jul 2023
ORD02357,CUST1317,2023-09-08,18901030685191890103000000300000000000LCRP100IN,170.0,Makeup,Lakme,2,20,272.0,2023-09,Sep 2023
ORD02358,CUST1763,2023-11-01,75312d6220d260eb5da62a7f141a2b77,890.0,Nykaa Luxe,Clinique,1,10,801.0,2023-11,Nov 2023
ORD02359,CUST1347,2023-08-17,fe33d560a358bc981675ab735de6f162,238.0,Makeup,Maybelline New York,1,0,238.0,2023-08,Aug 2023
ORD02360,CUST1226,2023-04-01,4a17f8020640dea41fc84fa2db15a4b7,385.0,Personal Care,Votre,1,10,346.5,2023-04,Apr 2023
ORD02361,CUST1341,2023-08-31,8c947cc01872351e5dc10b2c10011566,835.0,Skin,Beeone,1,20,668.0,2023-08,Aug 2023
ORD02362,CUST1797,2023-10-28,d2a3d94a46d8e51e9cd2cf5a48f65716,79.0,Natural,Biotique,1,0,79.0,2023-10,Oct 2023
ORD02363,CUST1172,2023-10-10,abf377218604a1ddd3e61fd4600001ad,361.0,Makeup,Nykaa Cosmetics,1,0,361.0,2023-10,Oct 2023
ORD02364,CUST1078,2023-06-29,ea5c4e9addb44f04472d6666223034dd,150.0,Skin,Garnier,1,20,120.0,2023-06,Jun 2023
ORD02365,CUST1522,2023-06-26,78de84195c926351c22cbd457d9d9f3a,850.0,Makeup,Makeup Revolution,1,0,850.0,2023-06,Jun 2023
ORD02366,CUST1648,2023-03-25,bf4e09e8355ae921ddb8fb910c200500,599.0,Makeup,Colorbar,1,20,479.2,2023-03,Mar 2023
ORD02367,CUST1116,2023-05-13,c2ee6827e3dc67d5fbc18df2ae789570,1800.0,NFBA 2020 Nominees Online Sale,Bobbi Brown,2,10,3240.0,2023-05,May 2023
ORD02368,CUST1543,2023-12-19,da9ee342d9efd5e5de815cf0c5a045e7,1800.0,Skin,Dermalogica,3,10,4860.0,2023-12,Dec 2023
ORD02369,CUST1522,2023-02-16,90fc1f28f24fa0446770f1e03191b209,399.0,Makeup,Nykaa Cosmetics,1,0,399.0,2023-02,Feb 2023
ORD02370,CUST1198,2023-05-26,8b76a7ada4e3245eb0e0af5d6254aba8,2499.0,Health & Wellness,Olena,1,20,1999.2,2023-05,May 2023
ORD02371,CUST1927,2023-01-15,5357445d70d5722066b00be9b96ad43b,280.0,Brand,Nykaa Naturals,2,0,560.0,2023-01,Jan 2023
ORD02372,CUST1794,2023-07-17,ec0de98311d268b2c533109458d0a682,449.0,Mom & Baby,Tjori,2,10,808.2,2023-07,Jul 2023
ORD02373,CUST1357,2023-01-26,1be8b4283d6fbfc706ba2279002fc785,393.0,Personal Care,The Moms Co.,1,10,353.7,2023-01,Jan 2023
ORD02374,CUST1359,2023-03-25,1c08e49bb63fc4811010a1f3debbb3b4,399.0,Makeup,Wet n Wild,1,20,319.2,2023-03,Mar 2023
ORD02375,CUST1744,2023-10-20,f8fe805a206b0f782ae403f606523128,799.0,Makeup,Rimmel London,1,30,559.3,2023-10,Oct 2023
ORD02376,CUST1981,2023-04-20,c953f9b3d44fa4ea2d2671ec2cc07ea8,499.0,Makeup,House of Makeup,1,10,449.1,2023-04,Apr 2023
ORD02377,CUST1838,2023-04-24,1ed2ff0473b80cd83ee7cfb130f8d28d,758.0,Mom & Baby,Floret,1,0,758.0,2023-04,Apr 2023
ORD02378,CUST1660,2023-11-28,05e28c57b58c65880c48f543b7cc2219,1300.0,Nykaa Luxe,CiatÃ© London,1,30,910.0,2023-11,Nov 2023
ORD02379,CUST1834,2023-04-26,45cbf6c79386505e6d6215e4d7ce9978,98.0,Personal Care,Dhathri,1,10,88.2,2023-04,Apr 2023
ORD02380,CUST1151,2023-12-13,97e169c17f7d3e5c6c24a1a105132507,2100.0,Nykaa Luxe,Kiehl's,1,0,2100.0,2023-12,Dec 2023
ORD02381,CUST1241,2023-04-16,dd20f21f3906b29e73413d0435bc502d,650.0,Makeup,Nykaa Cosmetics,2,0,1300.0,2023-04,Apr 2023
ORD02382,CUST1105,2023-05-18,5d676d28932916e7d159981b4d69eb43,4900.0,Nykaa Luxe,Charlotte Tilbury,1,20,3920.0,2023-05,May 2023
ORD02383,CUST1149,2023-11-30,ec96ed3a148fcfbf7e62a85777f09427,119.0,Brand,Lotus Herbals,1,0,119.0,2023-11,Nov 2023
ORD02384,CUST1262,2023-07-29,fbe59721a5e29ad76fc386eb1e4270ef,75.0,Skin,Biotique,1,10,67.5,2023-07,Jul 2023
ORD02385,CUST1202,2023-09-20,18901030656771890103000000300000000000LRLE77AIN,32.0,Skin,Liril,1,10,28.8,2023-09,Sep 2023
ORD02386,CUST1177,2023-01-11,97eb0a7fc0ce546afac4cca83b477974,81.0,Personal Care,Nature's Essence,3,0,243.0,2023-01,Jan 2023
ORD02387,CUST1616,2023-12-16,426643704ebc835a683b76c78d05ea4c,3250.0,Makeup,Guerlain,1,10,2925.0,2023-12,Dec 2023
ORD02388,CUST1156,2023-01-05,5d676d28932916e7d159981b4d69eb43,4900.0,Makeup,Charlotte Tilbury,1,0,4900.0,2023-01,Jan 2023
ORD02389,CUST1778,2023-08-31,69dc4f36632eb91657c6a4f2ec589c2f,995.0,Makeup,Chambor,1,10,895.5,2023-08,Aug 2023
ORD02390,CUST1777,2023-03-09,641295df511b4353815804b1dc8c2cc7,1900.0,Makeup,Lime Crime,1,10,1710.0,2023-03,Mar 2023
ORD02391,CUST1671,2023-11-28,97eb0a7fc0ce546afac4cca83b477974,81.0,Personal Care,Nature's Essence,2,10,145.8,2023-11,Nov 2023
ORD02392,CUST1077,2023-03-30,1145c9474e1e9d4bcad49e5a99351767,200.0,Men's Store,Spinz,1,20,160.0,2023-03,Mar 2023
ORD02393,CUST1181,2023-11-04,b168a6134e1c9584bf27abe99aa920b7,633.0,Natural,Just Herbs,1,20,506.4,2023-11,Nov 2023
ORD02394,CUST1974,2023-01-05,0151305201986bd68fb9bab9c16337d6,190.0,Makeup,Maybelline New York,1,20,152.0,2023-01,Jan 2023
ORD02395,CUST1791,2023-04-25,4ad5dff84ad7ce8b5e0092b897c4a6f3,2340.0,Men's Store,Plix,1,0,2340.0,2023-04,Apr 2023
ORD02396,CUST1643,2023-05-10,599d49f6c86c76e1bf18146a63f5af34,205.0,Natural,Organic Harvest,2,0,410.0,2023-05,May 2023
ORD02397,CUST1505,2023-11-08,4b4ad5e62117ca244e00c91cf79e789e,225.0,Natural,Lotus Herbals,2,10,405.0,2023-11,Nov 2023
ORD02398,CUST1475,2023-06-06,1d7fcf42f3e90baf7285d90805dab37f,112.0,Brand,VLCC,1,30,78.4,2023-06,Jun 2023
ORD02399,CUST1772,2023-12-31,05e28c57b58c65880c48f543b7cc2219,1300.0,Nykaa Luxe,CiatÃ© London,1,20,1040.0,2023-12,Dec 2023
ORD02400,CUST1577,2023-12-30,d0182db073cb11a024b755e782c0b98a,346.0,Natural,Allin Exporters,2,20,553.6,2023-12,Dec 2023
ORD02401,CUST1778,2023-11-26,7394201eb0856dc34ef00dfc86a8366a,175.0,Personal Care,Nivea,2,0,350.0,2023-11,Nov 2023
ORD02402,CUST1593,2023-05-21,e18b013ac9cac212485adf40912b50bb,179.0,Skin,OXY,1,10,161.1,2023-05,May 2023
ORD02403,CUST1459,2023-08-05,96deb09c4160b873e960d36ab0fb053d,280.0,Brand,Nykaa Naturals,1,10,252.0,2023-08,Aug 2023
ORD02404,CUST1697,2023-07-12,c9a614a1f7dc2a592dda19aea0aef5e5,509.0,Makeup,Kay Beauty,1,0,509.0,2023-07,Jul 2023
ORD02405,CUST1946,2023-06-28,6dc5ad5d7e2565263266d5478556e3c0,495.0,Makeup,Miss Claire,2,0,990.0,2023-06,Jun 2023
ORD02406,CUST1903,2023-08-24,4e3de600ff30c62dc80e53b7a605b792,129.0,Skin,Spawake,1,30,90.3,2023-08,Aug 2023
ORD02407,CUST1578,2023-05-10,7cea3e382b465acd40850c6bd03ffa76,299.0,Skin,Zerb,1,0,299.0,2023-05,May 2023
ORD02408,CUST1658,2023-04-22,5303428e979007f51b686a49d29e2917,990.0,Nykaa Luxe,Murad,2,0,1980.0,2023-04,Apr 2023
ORD02409,CUST1650,2023-08-27,5d676d28932916e7d159981b4d69eb43,4900.0,Nykaa Luxe,Charlotte Tilbury,1,0,4900.0,2023-08,Aug 2023
ORD02410,CUST1639,2023-06-04,92db2c86993a8188314620532b6e00ce,719.0,Makeup,Faces Canada,1,30,503.3,2023-06,Jun 2023
ORD02411,CUST1330,2023-12-13,d2a3d94a46d8e51e9cd2cf5a48f65716,51.0,Natural,Biotique,1,10,45.9,2023-12,Dec 2023
ORD02412,CUST1884,2023-09-24,e8549b26275b5c59018c8025895178e5,350.0,Makeup,LYN,1,10,315.0,2023-09,Sep 2023
ORD02413,CUST1994,2023-11-16,23d041e478624d9263254481d90773ba,3999.0,Natural,QUINOAPLEX R3,1,30,2799.3,2023-11,Nov 2023
ORD02414,CUST1642,2023-07-23,c3ff6b3b339563b1d0bfdeaebbb0a283,2400.0,Makeup,Too Faced,1,0,2400.0,2023-07,Jul 2023
ORD02415,CUST1323,2023-10-27,3a6684e3a584d25f731f13c05284fc67,25.0,Personal Care,Godrej Protekt,1,10,22.5,2023-10,Oct 2023
ORD02416,CUST1154,2023-02-22,bf4e09e8355ae921ddb8fb910c200500,599.0,Makeup,Colorbar,1,0,599.0,2023-02,Feb 2023
